Order ID,Order Date,Ship Date,Year,Month,State,Region,Segment,Category,Sub-Category,Product Name,Sales,Cost,Profit,Quantity,Discount,Currency
OD-10945,02-11-2023,09-11-2023,2023,November,Texas,South,Consumer,Furniture,Chairs,Product_18,1257.07,1260.32,-3.25,5,0.3,USD
OD-10946,26-07-2022,31-07-2022,2022,July,Florida,East,Consumer,Office Supplies,Binders,Product_14,1123.47,1040.64,82.83,5,0.2,USD
OD-10947,05-04-2023,11-04-2023,2023,April,Arizona,South,Consumer,Office Supplies,Binders,Product_14,1071.34,973.06,98.28,9,0.0,USD
OD-10948,08-10-2022,14-10-2022,2022,October,California,East,Home Office,Furniture,Tables,Product_26,1946.32,2192.03,-245.71,4,0.3,USD
OD-10949,30-06-2023,07-07-2023,2023,June,Ohio,West,Corporate,Office Supplies,Binders,Product_18,1569.78,1724.04,-154.26,7,0.2,USD
OD-10950,04-01-2022,06-01-2022,2022,January,Arizona,East,Home Office,Office Supplies,Binders,Product_17,1430.12,1536.16,-106.04,9,0.2,USD
OD-10951,14-08-2022,17-08-2022,2022,August,Florida,East,Consumer,Office Supplies,Paper,Product_2,1090.45,861.56,228.89,5,0.0,USD
OD-10952,12-10-2022,14-10-2022,2022,October,Texas,West,Consumer,Technology,Phones,Product_1,1314.86,1405.4,-90.54,11,0.2,USD
OD-10953,24-12-2023,29-12-2023,2023,December,Illinois,West,Corporate,Technology,Laptops,Product_11,1971.26,1466.65,504.61,11,0.0,USD
OD-10954,13-08-2022,19-08-2022,2022,August,Texas,Central,Consumer,Technology,Phones,Product_24,1504.25,1402.7,101.55,7,0.2,USD
OD-10955,12-10-2023,17-10-2023,2023,October,Washington,South,Consumer,Office Supplies,Binders,Product_9,447.64,542.13,-94.49,11,0.3,USD
OD-10956,26-08-2022,01-09-2022,2022,August,Arizona,Central,Consumer,Office Supplies,Paper,Product_3,1017.12,860.59,156.53,8,0.1,USD
OD-10957,30-06-2022,02-07-2022,2022,June,Illinois,West,Home Office,Office Supplies,Paper,Product_1,654.81,553.72,101.09,15,0.1,USD
OD-10958,05-12-2023,10-12-2023,2023,December,Ohio,West,Consumer,Furniture,Chairs,Product_8,937.3,1148.14,-210.84,11,0.3,USD
OD-10959,24-06-2023,26-06-2023,2023,June,Ohio,East,Corporate,Office Supplies,Binders,Product_1,264.57,242.6,21.97,1,0.0,USD
OD-10960,28-02-2024,29-02-2024,2024,February,Texas,East,Consumer,Technology,Phones,Product_18,1485.46,1336.05,149.41,6,0.0,USD
OD-10961,07-05-2023,14-05-2023,2023,May,Washington,West,Corporate,Office Supplies,Paper,Product_16,351.3,348.89,2.41,1,0.2,USD
OD-10962,07-05-2022,08-05-2022,2022,May,Ohio,Central,Consumer,Furniture,Chairs,Product_5,52.36,46.77,5.59,4,0.0,USD
OD-10963,30-01-2023,01-02-2023,2023,January,Ohio,Central,Consumer,Technology,Laptops,Product_22,1774.24,1467.38,306.86,14,0.0,USD
OD-10964,23-04-2022,25-04-2022,2022,April,Washington,Central,Consumer,Furniture,Tables,Product_4,752.96,546.73,206.23,15,0.0,USD
OD-10965,12-09-2023,14-09-2023,2023,September,New York,Central,Home Office,Furniture,Tables,Product_22,879.23,873.79,5.44,15,0.2,USD
OD-10966,21-10-2022,24-10-2022,2022,October,Washington,South,Home Office,Furniture,Tables,Product_30,567.53,427.23,140.3,15,0.0,USD
OD-10967,01-06-2024,03-06-2024,2024,June,Ohio,Central,Consumer,Office Supplies,Binders,Product_15,1456.62,1524.12,-67.5,13,0.3,USD
OD-10968,26-04-2022,01-05-2022,2022,April,Texas,Central,Consumer,Technology,Laptops,Product_11,1989.8,2311.84,-322.04,3,0.3,USD
OD-10969,22-05-2023,26-05-2023,2023,May,Washington,South,Home Office,Technology,Laptops,Product_5,1614.17,1540.25,73.92,11,0.1,USD
OD-10970,17-07-2023,21-07-2023,2023,July,Florida,South,Home Office,Office Supplies,Art,Product_13,213.05,238.25,-25.2,12,0.3,USD
OD-10971,06-03-2024,12-03-2024,2024,March,Washington,East,Consumer,Office Supplies,Binders,Product_1,446.4,383.64,62.76,14,0.0,USD
OD-10972,01-05-2023,03-05-2023,2023,May,New York,Central,Corporate,Furniture,Chairs,Product_10,947.76,1127.24,-179.48,14,0.3,USD
OD-10973,27-04-2024,29-04-2024,2024,April,New York,West,Consumer,Furniture,Bookcases,Product_13,1479.51,1711.91,-232.4,12,0.3,USD
OD-10974,20-12-2023,21-12-2023,2023,December,New York,East,Corporate,Office Supplies,Art,Product_1,336.43,299.0,37.43,3,0.0,USD
OD-10975,13-01-2022,18-01-2022,2022,January,New York,West,Corporate,Technology,Phones,Product_24,1078.53,1237.2,-158.67,5,0.3,USD
OD-10976,12-12-2022,16-12-2022,2022,December,Texas,East,Corporate,Office Supplies,Art,Product_5,167.0,133.43,33.57,11,0.0,USD
OD-10977,27-06-2022,02-07-2022,2022,June,Arizona,South,Corporate,Furniture,Chairs,Product_18,1437.24,1397.95,39.29,5,0.2,USD
OD-10978,10-03-2023,12-03-2023,2023,March,Florida,South,Consumer,Technology,Phones,Product_13,1257.14,1513.69,-256.55,4,0.3,USD
OD-10979,03-02-2024,08-02-2024,2024,February,Washington,South,Corporate,Office Supplies,Binders,Product_21,1301.69,1573.47,-271.78,14,0.3,USD
OD-10980,02-04-2024,05-04-2024,2024,April,Texas,West,Corporate,Office Supplies,Paper,Product_4,201.73,230.57,-28.84,10,0.2,USD
OD-10981,16-10-2022,18-10-2022,2022,October,California,East,Consumer,Office Supplies,Binders,Product_25,1823.89,1624.0,199.89,4,0.1,USD
OD-10982,03-02-2022,05-02-2022,2022,February,Arizona,East,Home Office,Technology,Phones,Product_2,143.7,164.95,-21.25,2,0.2,USD
OD-10983,01-01-2023,08-01-2023,2023,January,Ohio,West,Corporate,Technology,Accessories,Product_24,743.88,645.07,98.81,3,0.0,USD
OD-10984,30-01-2024,04-02-2024,2024,January,Ohio,West,Consumer,Furniture,Bookcases,Product_16,1193.4,1047.17,146.23,14,0.0,USD
OD-10985,05-06-2022,11-06-2022,2022,June,Florida,East,Home Office,Technology,Phones,Product_29,470.51,403.6,66.91,11,0.1,USD
OD-10986,14-06-2022,19-06-2022,2022,June,New York,Central,Corporate,Office Supplies,Art,Product_11,617.14,765.25,-148.11,10,0.3,USD
OD-10987,31-12-2023,07-01-2024,2023,December,Texas,West,Consumer,Office Supplies,Paper,Product_5,1155.46,865.23,290.23,8,0.0,USD
OD-10988,27-05-2022,03-06-2022,2022,May,Texas,East,Corporate,Technology,Laptops,Product_15,661.75,734.3,-72.55,15,0.2,USD
OD-10989,14-10-2022,19-10-2022,2022,October,New York,East,Consumer,Technology,Accessories,Product_23,1555.28,1563.65,-8.37,5,0.3,USD
OD-10990,21-02-2024,25-02-2024,2024,February,Arizona,East,Home Office,Office Supplies,Binders,Product_2,758.77,870.87,-112.1,5,0.3,USD
OD-10991,27-09-2023,03-10-2023,2023,September,Washington,Central,Home Office,Furniture,Tables,Product_12,212.81,252.03,-39.22,7,0.3,USD
OD-10992,15-06-2024,21-06-2024,2024,June,Florida,East,Home Office,Furniture,Bookcases,Product_23,1651.41,1381.79,269.62,1,0.1,USD
OD-10993,25-10-2022,29-10-2022,2022,October,Florida,South,Consumer,Furniture,Bookcases,Product_13,1754.61,1513.82,240.79,11,0.0,USD
OD-10994,25-04-2023,01-05-2023,2023,April,New York,East,Consumer,Office Supplies,Paper,Product_24,261.28,276.42,-15.14,15,0.3,USD
OD-10995,24-07-2022,28-07-2022,2022,July,Arizona,Central,Corporate,Technology,Phones,Product_7,1419.47,1249.71,169.76,8,0.0,USD
OD-10996,09-02-2022,14-02-2022,2022,February,Florida,West,Home Office,Furniture,Tables,Product_11,1158.0,1429.44,-271.44,10,0.3,USD
OD-10997,07-04-2024,10-04-2024,2024,April,Florida,West,Consumer,Technology,Accessories,Product_28,94.74,112.03,-17.29,13,0.3,USD
OD-10998,13-10-2023,15-10-2023,2023,October,Ohio,East,Corporate,Furniture,Chairs,Product_3,631.76,652.09,-20.33,12,0.3,USD
OD-10999,22-06-2023,24-06-2023,2023,June,Texas,West,Consumer,Office Supplies,Paper,Product_29,1808.2,2005.05,-196.85,6,0.2,USD
